Iteration	Posterior	Likelihood	Prior	a
40810	-1.341133	0	-1.341133	1.341133
40820	-1.391804	0	-1.391804	1.391804
40830	-1.056211	0	-1.056211	1.056211
40840	-1.643946	0	-1.643946	1.643946
40850	-0.974815	0	-0.974815	0.974815
40860	-0.4017222	0	-0.4017222	0.4017222
40870	-0.5136442	0	-0.5136442	0.5136442
40880	-0.5925428	0	-0.5925428	0.5925428
40890	-4.274852	0	-4.274852	4.274852
40900	-4.333015	0	-4.333015	4.333015
40910	-3.478489	0	-3.478489	3.478489
40920	-2.514895	0	-2.514895	2.514895
40930	-1.277815	0	-1.277815	1.277815
40940	-2.450241	0	-2.450241	2.450241
40950	-0.9716586	0	-0.9716586	0.9716586
40960	-1.407368	0	-1.407368	1.407368
40970	-1.040504	0	-1.040504	1.040504
40980	-0.7740124	0	-0.7740124	0.7740124
40990	-1.553819	0	-1.553819	1.553819
41000	-0.6899332	0	-0.6899332	0.6899332
41010	-0.3697988	0	-0.3697988	0.3697988
41020	-0.4188261	0	-0.4188261	0.4188261
41030	-0.5279988	0	-0.5279988	0.5279988
41040	-0.2554816	0	-0.2554816	0.2554816
41050	-1.494344	0	-1.494344	1.494344
41060	-0.5688632	0	-0.5688632	0.5688632
41070	-0.3258667	0	-0.3258667	0.3258667
41080	-0.3467281	0	-0.3467281	0.3467281
41090	-0.6682026	0	-0.6682026	0.6682026
41100	-0.5471743	0	-0.5471743	0.5471743
41110	-0.5937115	0	-0.5937115	0.5937115
41120	-0.282544	0	-0.282544	0.282544
41130	-0.9041439	0	-0.9041439	0.9041439
41140	-0.9285231	0	-0.9285231	0.9285231
41150	-1.998888	0	-1.998888	1.998888
41160	-3.252102	0	-3.252102	3.252102
41170	-1.433359	0	-1.433359	1.433359
41180	-2.061592	0	-2.061592	2.061592
41190	-3.439963	0	-3.439963	3.439963
41200	-2.17864	0	-2.17864	2.17864
41210	-2.286739	0	-2.286739	2.286739
41220	-3.850699	0	-3.850699	3.850699
41230	-2.827708	0	-2.827708	2.827708
41240	-2.045453	0	-2.045453	2.045453
41250	-0.8369061	0	-0.8369061	0.8369061
41260	-0.7282501	0	-0.7282501	0.7282501
41270	-0.5907661	0	-0.5907661	0.5907661
41280	-0.3813337	0	-0.3813337	0.3813337
41290	-1.00168	0	-1.00168	1.00168
41300	-0.7022809	0	-0.7022809	0.7022809
41310	-1.084472	0	-1.084472	1.084472
41320	-0.461015	0	-0.461015	0.461015
41330	-0.8861755	0	-0.8861755	0.8861755
41340	-1.507452	0	-1.507452	1.507452
41350	-1.164926	0	-1.164926	1.164926
41360	-0.5131525	0	-0.5131525	0.5131525
41370	-0.8366612	0	-0.8366612	0.8366612
41380	-0.7118489	0	-0.7118489	0.7118489
41390	-1.977823	0	-1.977823	1.977823
41400	-0.03429272	0	-0.03429272	0.03429272
41410	-0.09146788	0	-0.09146788	0.09146788
41420	-0.1367405	0	-0.1367405	0.1367405
41430	-0.4206264	0	-0.4206264	0.4206264
41440	-0.6462187	0	-0.6462187	0.6462187
41450	-2.192767	0	-2.192767	2.192767
41460	-0.7720566	0	-0.7720566	0.7720566
41470	-0.2549577	0	-0.2549577	0.2549577
41480	-0.199922	0	-0.199922	0.199922
41490	-0.4173814	0	-0.4173814	0.4173814
41500	-0.2263981	0	-0.2263981	0.2263981
41510	-0.626896	0	-0.626896	0.626896
41520	-0.6350422	0	-0.6350422	0.6350422
41530	-1.510721	0	-1.510721	1.510721
41540	-0.3334127	0	-0.3334127	0.3334127
41550	-0.5709514	0	-0.5709514	0.5709514
41560	-0.9025973	0	-0.9025973	0.9025973
41570	-1.834731	0	-1.834731	1.834731
41580	-1.330163	0	-1.330163	1.330163
41590	-2.10902	0	-2.10902	2.10902
41600	-3.261272	0	-3.261272	3.261272
41610	-0.7350912	0	-0.7350912	0.7350912
41620	-1.923413	0	-1.923413	1.923413
41630	-1.065704	0	-1.065704	1.065704
41640	-0.9966231	0	-0.9966231	0.9966231
41650	-1.493108	0	-1.493108	1.493108
41660	-0.6292755	0	-0.6292755	0.6292755
41670	-0.5999617	0	-0.5999617	0.5999617
41680	-1.293485	0	-1.293485	1.293485
41690	-0.610809	0	-0.610809	0.610809
41700	-0.8665245	0	-0.8665245	0.8665245
41710	-3.352348	0	-3.352348	3.352348
41720	-4.207537	0	-4.207537	4.207537
41730	-2.286975	0	-2.286975	2.286975
41740	-2.085128	0	-2.085128	2.085128
41750	-2.545295	0	-2.545295	2.545295
41760	-1.63453	0	-1.63453	1.63453
41770	-0.1521778	0	-0.1521778	0.1521778
41780	-0.2781064	0	-0.2781064	0.2781064
41790	-0.296213	0	-0.296213	0.296213
41800	-1.367151	0	-1.367151	1.367151
41810	-1.281307	0	-1.281307	1.281307
41820	-0.4916417	0	-0.4916417	0.4916417
41830	-0.06259862	0	-0.06259862	0.06259862
41840	-0.02971767	0	-0.02971767	0.02971767
41850	-0.4446096	0	-0.4446096	0.4446096
41860	-0.1705228	0	-0.1705228	0.1705228
41870	-0.4616322	0	-0.4616322	0.4616322
41880	-0.4851931	0	-0.4851931	0.4851931
41890	-0.8375401	0	-0.8375401	0.8375401
41900	-0.4791791	0	-0.4791791	0.4791791
41910	-0.2153676	0	-0.2153676	0.2153676
41920	-0.2048457	0	-0.2048457	0.2048457
41930	-0.153341	0	-0.153341	0.153341
41940	-0.08035643	0	-0.08035643	0.08035643
41950	-0.1306165	0	-0.1306165	0.1306165
41960	-0.2097201	0	-0.2097201	0.2097201
41970	-0.2807844	0	-0.2807844	0.2807844
41980	-0.2238339	0	-0.2238339	0.2238339
41990	-0.2712316	0	-0.2712316	0.2712316
42000	-0.4081718	0	-0.4081718	0.4081718
42010	-1.070818	0	-1.070818	1.070818
42020	-0.9710182	0	-0.9710182	0.9710182
42030	-0.3533335	0	-0.3533335	0.3533335
42040	-0.1944377	0	-0.1944377	0.1944377
42050	-0.2181771	0	-0.2181771	0.2181771
42060	-0.1132196	0	-0.1132196	0.1132196
42070	-0.1289454	0	-0.1289454	0.1289454
42080	-0.05267855	0	-0.05267855	0.05267855
42090	-0.02792152	0	-0.02792152	0.02792152
42100	-0.08221652	0	-0.08221652	0.08221652
42110	-0.2528613	0	-0.2528613	0.2528613
42120	-0.6700184	0	-0.6700184	0.6700184
42130	-1.23238	0	-1.23238	1.23238
42140	-0.6123577	0	-0.6123577	0.6123577
42150	-0.3612044	0	-0.3612044	0.3612044
42160	-1.909879	0	-1.909879	1.909879
42170	-1.079722	0	-1.079722	1.079722
42180	-0.5892038	0	-0.5892038	0.5892038
42190	-0.3618254	0	-0.3618254	0.3618254
42200	-0.7342285	0	-0.7342285	0.7342285
42210	-1.108675	0	-1.108675	1.108675
42220	-0.3927156	0	-0.3927156	0.3927156
42230	-1.580043	0	-1.580043	1.580043
42240	-1.101807	0	-1.101807	1.101807
42250	-0.7406517	0	-0.7406517	0.7406517
42260	-1.022015	0	-1.022015	1.022015
42270	-2.888856	0	-2.888856	2.888856
42280	-1.680723	0	-1.680723	1.680723
42290	-0.6742565	0	-0.6742565	0.6742565
42300	-0.2794507	0	-0.2794507	0.2794507
42310	-0.7483556	0	-0.7483556	0.7483556
42320	-0.8771253	0	-0.8771253	0.8771253
42330	-0.5888135	0	-0.5888135	0.5888135
42340	-0.4558416	0	-0.4558416	0.4558416
42350	-2.095206	0	-2.095206	2.095206
42360	-2.521394	0	-2.521394	2.521394
42370	-1.415171	0	-1.415171	1.415171
42380	-1.095916	0	-1.095916	1.095916
42390	-1.678059	0	-1.678059	1.678059
42400	-0.5229409	0	-0.5229409	0.5229409
42410	-1.03765	0	-1.03765	1.03765
42420	-0.265582	0	-0.265582	0.265582
42430	-0.3225313	0	-0.3225313	0.3225313
42440	-0.2296125	0	-0.2296125	0.2296125
42450	-0.2397292	0	-0.2397292	0.2397292
42460	-0.2749633	0	-0.2749633	0.2749633
42470	-0.1685405	0	-0.1685405	0.1685405
42480	-0.4987382	0	-0.4987382	0.4987382
42490	-0.4177264	0	-0.4177264	0.4177264
42500	-0.6484598	0	-0.6484598	0.6484598
42510	-0.2188802	0	-0.2188802	0.2188802
42520	-0.730891	0	-0.730891	0.730891
42530	-0.203324	0	-0.203324	0.203324
42540	-0.2797744	0	-0.2797744	0.2797744
42550	-0.5696111	0	-0.5696111	0.5696111
42560	-0.1864162	0	-0.1864162	0.1864162
42570	-0.1624153	0	-0.1624153	0.1624153
42580	-0.05420861	0	-0.05420861	0.05420861
42590	-0.02929898	0	-0.02929898	0.02929898
42600	-0.1168676	0	-0.1168676	0.1168676
42610	-0.2551501	0	-0.2551501	0.2551501
42620	-0.09437628	0	-0.09437628	0.09437628
42630	-0.4288833	0	-0.4288833	0.4288833
42640	-1.183096	0	-1.183096	1.183096
42650	-1.643715	0	-1.643715	1.643715
42660	-3.639795	0	-3.639795	3.639795
42670	-0.981156	0	-0.981156	0.981156
42680	-1.256472	0	-1.256472	1.256472
42690	-2.171337	0	-2.171337	2.171337
42700	-0.6662055	0	-0.6662055	0.6662055
42710	-0.1828284	0	-0.1828284	0.1828284
42720	-0.1690092	0	-0.1690092	0.1690092
42730	-0.2005105	0	-0.2005105	0.2005105
42740	-0.3043282	0	-0.3043282	0.3043282
42750	-1.413758	0	-1.413758	1.413758
42760	-0.5319162	0	-0.5319162	0.5319162
42770	-0.3322431	0	-0.3322431	0.3322431
42780	-1.687022	0	-1.687022	1.687022
42790	-0.5460333	0	-0.5460333	0.5460333
42800	-1.330157	0	-1.330157	1.330157
42810	-1.098903	0	-1.098903	1.098903
42820	-1.262945	0	-1.262945	1.262945
42830	-0.5414473	0	-0.5414473	0.5414473
42840	-0.03502614	0	-0.03502614	0.03502614
42850	-0.0190123	0	-0.0190123	0.0190123
42860	-0.01417718	0	-0.01417718	0.01417718
42870	-0.004734776	0	-0.004734776	0.004734776
42880	-0.007476688	0	-0.007476688	0.007476688
42890	-0.009040846	0	-0.009040846	0.009040846
42900	-0.00380992	0	-0.00380992	0.00380992
42910	-0.005491523	0	-0.005491523	0.005491523
42920	-0.001935514	0	-0.001935514	0.001935514
42930	-0.00410095	0	-0.00410095	0.00410095
42940	-1.899773	0	-1.899773	1.899773
42950	-2.702863	0	-2.702863	2.702863
42960	-1.068479	0	-1.068479	1.068479
42970	-2.116964	0	-2.116964	2.116964
42980	-0.1434284	0	-0.1434284	0.1434284
42990	-0.516022	0	-0.516022	0.516022
43000	-0.4913295	0	-0.4913295	0.4913295
43010	-0.6133056	0	-0.6133056	0.6133056
43020	-0.5303667	0	-0.5303667	0.5303667
43030	-1.074611	0	-1.074611	1.074611
43040	-2.032588	0	-2.032588	2.032588
43050	-2.677015	0	-2.677015	2.677015
43060	-0.7928011	0	-0.7928011	0.7928011
43070	-2.207487	0	-2.207487	2.207487
43080	-1.019804	0	-1.019804	1.019804
43090	-0.4985463	0	-0.4985463	0.4985463
43100	-1.073717	0	-1.073717	1.073717
43110	-0.1770778	0	-0.1770778	0.1770778
43120	-0.2278791	0	-0.2278791	0.2278791
43130	-0.07707646	0	-0.07707646	0.07707646
43140	-0.02932089	0	-0.02932089	0.02932089
43150	-0.028011	0	-0.028011	0.028011
43160	-0.1284268	0	-0.1284268	0.1284268
43170	-0.08155696	0	-0.08155696	0.08155696
43180	-0.4159993	0	-0.4159993	0.4159993
43190	-0.2566898	0	-0.2566898	0.2566898
43200	-1.002875	0	-1.002875	1.002875
43210	-0.9665821	0	-0.9665821	0.9665821
43220	-0.4465693	0	-0.4465693	0.4465693
43230	-0.9888149	0	-0.9888149	0.9888149
43240	-1.550647	0	-1.550647	1.550647
43250	-0.843012	0	-0.843012	0.843012
43260	-0.6661692	0	-0.6661692	0.6661692
43270	-0.4828383	0	-0.4828383	0.4828383
43280	-0.7929297	0	-0.7929297	0.7929297
43290	-1.701857	0	-1.701857	1.701857
43300	-0.1124791	0	-0.1124791	0.1124791
43310	-0.06719473	0	-0.06719473	0.06719473
43320	-0.06608788	0	-0.06608788	0.06608788
43330	-0.0277426	0	-0.0277426	0.0277426
43340	-0.05669903	0	-0.05669903	0.05669903
43350	-0.2327871	0	-0.2327871	0.2327871
43360	-0.2483625	0	-0.2483625	0.2483625
43370	-0.2076553	0	-0.2076553	0.2076553
43380	-0.1558391	0	-0.1558391	0.1558391
43390	-0.3032575	0	-0.3032575	0.3032575
43400	-0.348984	0	-0.348984	0.348984
43410	-0.2662182	0	-0.2662182	0.2662182
43420	-0.1258771	0	-0.1258771	0.1258771
43430	-0.06642925	0	-0.06642925	0.06642925
43440	-0.0487992	0	-0.0487992	0.0487992
43450	-0.05168489	0	-0.05168489	0.05168489
43460	-0.1013508	0	-0.1013508	0.1013508
43470	-0.1022086	0	-0.1022086	0.1022086
43480	-0.5599823	0	-0.5599823	0.5599823
43490	-1.810804	0	-1.810804	1.810804
43500	-3.813915	0	-3.813915	3.813915
43510	-2.122208	0	-2.122208	2.122208
43520	-0.9119085	0	-0.9119085	0.9119085
43530	-0.6964392	0	-0.6964392	0.6964392
43540	-1.265702	0	-1.265702	1.265702
43550	-1.921376	0	-1.921376	1.921376
43560	-1.089042	0	-1.089042	1.089042
43570	-1.036943	0	-1.036943	1.036943
43580	-0.4063295	0	-0.4063295	0.4063295
43590	-1.042459	0	-1.042459	1.042459
43600	-0.6214692	0	-0.6214692	0.6214692
43610	-1.275604	0	-1.275604	1.275604
43620	-2.339284	0	-2.339284	2.339284
43630	-0.869657	0	-0.869657	0.869657
43640	-0.6423935	0	-0.6423935	0.6423935
43650	-0.9310989	0	-0.9310989	0.9310989
43660	-1.192994	0	-1.192994	1.192994
43670	-2.090545	0	-2.090545	2.090545
43680	-2.465043	0	-2.465043	2.465043
43690	-1.927021	0	-1.927021	1.927021
43700	-2.138926	0	-2.138926	2.138926
43710	-1.180555	0	-1.180555	1.180555
43720	-2.209473	0	-2.209473	2.209473
43730	-0.7182397	0	-0.7182397	0.7182397
43740	-0.330821	0	-0.330821	0.330821
43750	-0.1470643	0	-0.1470643	0.1470643
43760	-0.06335818	0	-0.06335818	0.06335818
43770	-0.07335608	0	-0.07335608	0.07335608
43780	-0.05190171	0	-0.05190171	0.05190171
43790	-0.08557685	0	-0.08557685	0.08557685
43800	-0.24329	0	-0.24329	0.24329
43810	-0.0500688	0	-0.0500688	0.0500688
43820	-0.06427392	0	-0.06427392	0.06427392
43830	-0.2917921	0	-0.2917921	0.2917921
43840	-0.5086181	0	-0.5086181	0.5086181
43850	-0.6825353	0	-0.6825353	0.6825353
43860	-0.4317709	0	-0.4317709	0.4317709
43870	-0.6626425	0	-0.6626425	0.6626425
43880	-0.4395223	0	-0.4395223	0.4395223
43890	-0.6142115	0	-0.6142115	0.6142115
43900	-0.508131	0	-0.508131	0.508131
43910	-0.416153	0	-0.416153	0.416153
43920	-0.77705	0	-0.77705	0.77705
43930	-1.02154	0	-1.02154	1.02154
43940	-1.686081	0	-1.686081	1.686081
43950	-0.8611348	0	-0.8611348	0.8611348
43960	-0.5604588	0	-0.5604588	0.5604588
43970	-0.392643	0	-0.392643	0.392643
43980	-0.2088797	0	-0.2088797	0.2088797
43990	-0.1065307	0	-0.1065307	0.1065307
44000	-0.5038281	0	-0.5038281	0.5038281
44010	-0.6626225	0	-0.6626225	0.6626225
44020	-1.381888	0	-1.381888	1.381888
44030	-3.825354	0	-3.825354	3.825354
44040	-0.5329455	0	-0.5329455	0.5329455
44050	-0.4585915	0	-0.4585915	0.4585915
44060	-0.3191921	0	-0.3191921	0.3191921
44070	-0.3826684	0	-0.3826684	0.3826684
44080	-1.409269	0	-1.409269	1.409269
44090	-0.4331445	0	-0.4331445	0.4331445
44100	-0.4508897	0	-0.4508897	0.4508897
44110	-0.623275	0	-0.623275	0.623275
44120	-0.2563569	0	-0.2563569	0.2563569
44130	-0.1654301	0	-0.1654301	0.1654301
44140	-0.05844923	0	-0.05844923	0.05844923
44150	-0.02566433	0	-0.02566433	0.02566433
44160	-0.1011263	0	-0.1011263	0.1011263
44170	-0.331573	0	-0.331573	0.331573
44180	-0.369147	0	-0.369147	0.369147
44190	-0.4760505	0	-0.4760505	0.4760505
44200	-0.5921149	0	-0.5921149	0.5921149
44210	-1.590061	0	-1.590061	1.590061
44220	-0.9926686	0	-0.9926686	0.9926686
44230	-3.811853	0	-3.811853	3.811853
44240	-3.080334	0	-3.080334	3.080334
44250	-2.407037	0	-2.407037	2.407037
44260	-1.842373	0	-1.842373	1.842373
44270	-1.866155	0	-1.866155	1.866155
44280	-0.8250344	0	-0.8250344	0.8250344
44290	-1.832992	0	-1.832992	1.832992
44300	-2.648647	0	-2.648647	2.648647
44310	-1.491358	0	-1.491358	1.491358
44320	-1.687179	0	-1.687179	1.687179
44330	-1.527918	0	-1.527918	1.527918
44340	-0.8310312	0	-0.8310312	0.8310312
44350	-0.4888215	0	-0.4888215	0.4888215
44360	-0.6557142	0	-0.6557142	0.6557142
44370	-1.47774	0	-1.47774	1.47774
44380	-1.1644	0	-1.1644	1.1644
44390	-1.553734	0	-1.553734	1.553734
44400	-4.804497	0	-4.804497	4.804497
44410	-2.467951	0	-2.467951	2.467951
44420	-1.02824	0	-1.02824	1.02824
44430	-2.391749	0	-2.391749	2.391749
44440	-0.5723158	0	-0.5723158	0.5723158
44450	-0.5320923	0	-0.5320923	0.5320923
44460	-0.6733093	0	-0.6733093	0.6733093
44470	-0.5126247	0	-0.5126247	0.5126247
44480	-1.150676	0	-1.150676	1.150676
44490	-0.4266431	0	-0.4266431	0.4266431
44500	-1.182085	0	-1.182085	1.182085
44510	-2.890574	0	-2.890574	2.890574
44520	-3.30436	0	-3.30436	3.30436
44530	-3.331114	0	-3.331114	3.331114
44540	-0.9103517	0	-0.9103517	0.9103517
44550	-1.423966	0	-1.423966	1.423966
44560	-0.5468299	0	-0.5468299	0.5468299
44570	-1.367424	0	-1.367424	1.367424
44580	-0.5358264	0	-0.5358264	0.5358264
44590	-1.202588	0	-1.202588	1.202588
44600	-0.2987441	0	-0.2987441	0.2987441
44610	-0.4364659	0	-0.4364659	0.4364659
44620	-0.2181386	0	-0.2181386	0.2181386
44630	-0.09805779	0	-0.09805779	0.09805779
44640	-0.1760988	0	-0.1760988	0.1760988
44650	-1.102102	0	-1.102102	1.102102
44660	-0.49236	0	-0.49236	0.49236
44670	-1.355927	0	-1.355927	1.355927
44680	-2.144782	0	-2.144782	2.144782
44690	-1.641008	0	-1.641008	1.641008
44700	-0.8802805	0	-0.8802805	0.8802805
44710	-0.398438	0	-0.398438	0.398438
44720	-0.1878183	0	-0.1878183	0.1878183
44730	-0.1259922	0	-0.1259922	0.1259922
44740	-0.07990907	0	-0.07990907	0.07990907
44750	-0.1310376	0	-0.1310376	0.1310376
44760	-0.1352439	0	-0.1352439	0.1352439
44770	-0.1203749	0	-0.1203749	0.1203749
44780	-0.6426714	0	-0.6426714	0.6426714
44790	-0.07495594	0	-0.07495594	0.07495594
44800	-0.07045542	0	-0.07045542	0.07045542
44810	-0.1828499	0	-0.1828499	0.1828499
44820	-0.1761352	0	-0.1761352	0.1761352
44830	-0.347919	0	-0.347919	0.347919
44840	-0.146727	0	-0.146727	0.146727
44850	-0.03533746	0	-0.03533746	0.03533746
44860	-0.01927347	0	-0.01927347	0.01927347
44870	-0.1040123	0	-0.1040123	0.1040123
44880	-0.2992112	0	-0.2992112	0.2992112
44890	-0.1440738	0	-0.1440738	0.1440738
44900	-0.1225824	0	-0.1225824	0.1225824
44910	-0.1590652	0	-0.1590652	0.1590652
44920	-0.1117315	0	-0.1117315	0.1117315
44930	-0.136663	0	-0.136663	0.136663
44940	-0.07395991	0	-0.07395991	0.07395991
44950	-1.428331	0	-1.428331	1.428331
44960	-1.746883	0	-1.746883	1.746883
44970	-0.6791126	0	-0.6791126	0.6791126
44980	-0.6580504	0	-0.6580504	0.6580504
44990	-1.895949	0	-1.895949	1.895949
45000	-1.526469	0	-1.526469	1.526469
45010	-1.634378	0	-1.634378	1.634378
45020	-1.085344	0	-1.085344	1.085344
45030	-1.154888	0	-1.154888	1.154888
45040	-0.8181338	0	-0.8181338	0.8181338
45050	-0.2364053	0	-0.2364053	0.2364053
45060	-0.3864899	0	-0.3864899	0.3864899
45070	-0.1099273	0	-0.1099273	0.1099273
45080	-0.2555267	0	-0.2555267	0.2555267
45090	-0.557995	0	-0.557995	0.557995
45100	-0.5756323	0	-0.5756323	0.5756323
45110	-0.458063	0	-0.458063	0.458063
45120	-0.323806	0	-0.323806	0.323806
45130	-0.6008697	0	-0.6008697	0.6008697
45140	-1.462347	0	-1.462347	1.462347
45150	-0.8142158	0	-0.8142158	0.8142158
45160	-2.514329	0	-2.514329	2.514329
45170	-0.982709	0	-0.982709	0.982709
45180	-1.124447	0	-1.124447	1.124447
45190	-0.7599318	0	-0.7599318	0.7599318
45200	-0.6058597	0	-0.6058597	0.6058597
45210	-0.7671187	0	-0.7671187	0.7671187
45220	-0.7715042	0	-0.7715042	0.7715042
45230	-1.315832	0	-1.315832	1.315832
45240	-1.159521	0	-1.159521	1.159521
45250	-0.3900295	0	-0.3900295	0.3900295
45260	-0.9647838	0	-0.9647838	0.9647838
45270	-0.4825363	0	-0.4825363	0.4825363
45280	-0.2331486	0	-0.2331486	0.2331486
45290	-0.1665616	0	-0.1665616	0.1665616
45300	-0.2616204	0	-0.2616204	0.2616204
45310	-0.842512	0	-0.842512	0.842512
45320	-1.523808	0	-1.523808	1.523808
45330	-0.4092998	0	-0.4092998	0.4092998
45340	-0.1246688	0	-0.1246688	0.1246688
45350	-0.2003366	0	-0.2003366	0.2003366
45360	-0.08505923	0	-0.08505923	0.08505923
45370	-0.07007026	0	-0.07007026	0.07007026
45380	-0.3959309	0	-0.3959309	0.3959309
45390	-0.4740888	0	-0.4740888	0.4740888
45400	-0.8770111	0	-0.8770111	0.8770111
45410	-0.4990799	0	-0.4990799	0.4990799
45420	-1.232078	0	-1.232078	1.232078
45430	-3.508751	0	-3.508751	3.508751
45440	-0.7478976	0	-0.7478976	0.7478976
45450	-0.3415821	0	-0.3415821	0.3415821
45460	-0.7349568	0	-0.7349568	0.7349568
45470	-0.4521863	0	-0.4521863	0.4521863
45480	-1.713471	0	-1.713471	1.713471
45490	-0.4397862	0	-0.4397862	0.4397862
45500	-1.067987	0	-1.067987	1.067987
45510	-0.3827524	0	-0.3827524	0.3827524
45520	-0.1208451	0	-0.1208451	0.1208451
45530	-0.1015971	0	-0.1015971	0.1015971
45540	-0.4008708	0	-0.4008708	0.4008708
45550	-0.2913184	0	-0.2913184	0.2913184
45560	-0.5863436	0	-0.5863436	0.5863436
45570	-1.257007	0	-1.257007	1.257007
45580	-0.5415409	0	-0.5415409	0.5415409
45590	-1.873152	0	-1.873152	1.873152
45600	-2.466934	0	-2.466934	2.466934
45610	-3.970903	0	-3.970903	3.970903
45620	-0.4820868	0	-0.4820868	0.4820868
45630	-0.6579703	0	-0.6579703	0.6579703
45640	-0.5847223	0	-0.5847223	0.5847223
45650	-0.6562638	0	-0.6562638	0.6562638
45660	-2.008728	0	-2.008728	2.008728
45670	-1.546075	0	-1.546075	1.546075
45680	-0.8384265	0	-0.8384265	0.8384265
45690	-2.196113	0	-2.196113	2.196113
45700	-0.6705451	0	-0.6705451	0.6705451
45710	-1.861987	0	-1.861987	1.861987
45720	-2.204665	0	-2.204665	2.204665
45730	-3.56581	0	-3.56581	3.56581
45740	-1.840855	0	-1.840855	1.840855
45750	-1.553524	0	-1.553524	1.553524
45760	-4.16191	0	-4.16191	4.16191
45770	-1.77924	0	-1.77924	1.77924
45780	-1.159745	0	-1.159745	1.159745
45790	-3.049451	0	-3.049451	3.049451
45800	-2.171993	0	-2.171993	2.171993
45810	-1.367682	0	-1.367682	1.367682
45820	-3.084115	0	-3.084115	3.084115
45830	-2.482842	0	-2.482842	2.482842
45840	-1.865377	0	-1.865377	1.865377
45850	-2.212775	0	-2.212775	2.212775
45860	-4.809805	0	-4.809805	4.809805
45870	-0.87905	0	-0.87905	0.87905
45880	-1.650201	0	-1.650201	1.650201
45890	-1.088353	0	-1.088353	1.088353
45900	-2.785188	0	-2.785188	2.785188
45910	-1.62921	0	-1.62921	1.62921
45920	-1.06653	0	-1.06653	1.06653
45930	-1.640292	0	-1.640292	1.640292
45940	-0.6409883	0	-0.6409883	0.6409883
45950	-0.5759617	0	-0.5759617	0.5759617
45960	-1.383748	0	-1.383748	1.383748
45970	-1.673902	0	-1.673902	1.673902
45980	-1.095804	0	-1.095804	1.095804
45990	-3.363806	0	-3.363806	3.363806
46000	-2.570261	0	-2.570261	2.570261
46010	-1.173499	0	-1.173499	1.173499
46020	-1.538962	0	-1.538962	1.538962
46030	-1.658607	0	-1.658607	1.658607
46040	-2.33679	0	-2.33679	2.33679
46050	-1.702902	0	-1.702902	1.702902
46060	-3.36088	0	-3.36088	3.36088
46070	-3.856386	0	-3.856386	3.856386
46080	-3.825674	0	-3.825674	3.825674
46090	-0.9983869	0	-0.9983869	0.9983869
46100	-1.256998	0	-1.256998	1.256998
46110	-0.8865953	0	-0.8865953	0.8865953
46120	-1.326715	0	-1.326715	1.326715
46130	-1.436493	0	-1.436493	1.436493
46140	-3.407164	0	-3.407164	3.407164
46150	-3.924407	0	-3.924407	3.924407
46160	-2.481872	0	-2.481872	2.481872
46170	-7.005723	0	-7.005723	7.005723
46180	-2.001912	0	-2.001912	2.001912
46190	-1.555574	0	-1.555574	1.555574
46200	-3.844802	0	-3.844802	3.844802
46210	-1.131884	0	-1.131884	1.131884
46220	-2.13309	0	-2.13309	2.13309
46230	-1.08275	0	-1.08275	1.08275
46240	-0.8513186	0	-0.8513186	0.8513186
46250	-1.166787	0	-1.166787	1.166787
46260	-1.057882	0	-1.057882	1.057882
46270	-0.4196918	0	-0.4196918	0.4196918
46280	-0.1629277	0	-0.1629277	0.1629277
46290	-0.6635485	0	-0.6635485	0.6635485
46300	-0.2701566	0	-0.2701566	0.2701566
46310	-0.4777335	0	-0.4777335	0.4777335
46320	-0.2379126	0	-0.2379126	0.2379126
46330	-0.3503042	0	-0.3503042	0.3503042
46340	-1.059997	0	-1.059997	1.059997
46350	-1.511742	0	-1.511742	1.511742
46360	-0.3660574	0	-0.3660574	0.3660574
46370	-0.2283228	0	-0.2283228	0.2283228
46380	-0.6047418	0	-0.6047418	0.6047418
46390	-1.105896	0	-1.105896	1.105896
46400	-1.725274	0	-1.725274	1.725274
46410	-0.823712	0	-0.823712	0.823712
46420	-0.5374117	0	-0.5374117	0.5374117
46430	-1.741969	0	-1.741969	1.741969
46440	-5.24014	0	-5.24014	5.24014
46450	-0.8251294	0	-0.8251294	0.8251294
46460	-2.792656	0	-2.792656	2.792656
46470	-1.202302	0	-1.202302	1.202302
46480	-0.6222517	0	-0.6222517	0.6222517
46490	-2.425217	0	-2.425217	2.425217
46500	-0.6941396	0	-0.6941396	0.6941396
46510	-3.234167	0	-3.234167	3.234167
46520	-1.022007	0	-1.022007	1.022007
46530	-0.7453819	0	-0.7453819	0.7453819
46540	-1.068733	0	-1.068733	1.068733
46550	-0.1538505	0	-0.1538505	0.1538505
46560	-0.4453651	0	-0.4453651	0.4453651
46570	-0.1198904	0	-0.1198904	0.1198904
46580	-0.05879466	0	-0.05879466	0.05879466
46590	-0.06903071	0	-0.06903071	0.06903071
46600	-0.5696117	0	-0.5696117	0.5696117
46610	-0.3582833	0	-0.3582833	0.3582833
46620	-0.7005149	0	-0.7005149	0.7005149
46630	-1.020733	0	-1.020733	1.020733
46640	-0.5952563	0	-0.5952563	0.5952563
46650	-0.2124529	0	-0.2124529	0.2124529
46660	-1.00133	0	-1.00133	1.00133
46670	-0.4431866	0	-0.4431866	0.4431866
46680	-0.2189949	0	-0.2189949	0.2189949
46690	-0.5771933	0	-0.5771933	0.5771933
46700	-2.251053	0	-2.251053	2.251053
46710	-2.531903	0	-2.531903	2.531903
