Iteration	Posterior	Likelihood	Prior	a
40490	-0.8479855	0	-0.8479855	0.8479855
40500	-0.6371874	0	-0.6371874	0.6371874
40510	-0.7953306	0	-0.7953306	0.7953306
40520	-1.378356	0	-1.378356	1.378356
40530	-2.173867	0	-2.173867	2.173867
40540	-0.9880325	0	-0.9880325	0.9880325
40550	-1.645891	0	-1.645891	1.645891
40560	-0.8175378	0	-0.8175378	0.8175378
40570	-1.319506	0	-1.319506	1.319506
40580	-2.559708	0	-2.559708	2.559708
40590	-0.7383635	0	-0.7383635	0.7383635
40600	-2.355109	0	-2.355109	2.355109
40610	-2.812648	0	-2.812648	2.812648
40620	-1.635186	0	-1.635186	1.635186
40630	-0.8406381	0	-0.8406381	0.8406381
40640	-0.3353032	0	-0.3353032	0.3353032
40650	-0.4758495	0	-0.4758495	0.4758495
40660	-0.6317894	0	-0.6317894	0.6317894
40670	-0.8693224	0	-0.8693224	0.8693224
40680	-0.8986751	0	-0.8986751	0.8986751
40690	-0.3490747	0	-0.3490747	0.3490747
40700	-1.725447	0	-1.725447	1.725447
40710	-0.3861058	0	-0.3861058	0.3861058
40720	-0.3609782	0	-0.3609782	0.3609782
40730	-0.3176543	0	-0.3176543	0.3176543
40740	-0.3121714	0	-0.3121714	0.3121714
40750	-1.27053	0	-1.27053	1.27053
40760	-0.774851	0	-0.774851	0.774851
40770	-1.875921	0	-1.875921	1.875921
40780	-1.454208	0	-1.454208	1.454208
40790	-1.160985	0	-1.160985	1.160985
40800	-1.010076	0	-1.010076	1.010076
40810	-0.4493476	0	-0.4493476	0.4493476
40820	-1.940127	0	-1.940127	1.940127
40830	-0.2085234	0	-0.2085234	0.2085234
40840	-0.3563613	0	-0.3563613	0.3563613
40850	-0.3440213	0	-0.3440213	0.3440213
40860	-0.5507171	0	-0.5507171	0.5507171
40870	-1.180582	0	-1.180582	1.180582
40880	-0.9505431	0	-0.9505431	0.9505431
40890	-2.338721	0	-2.338721	2.338721
40900	-1.307846	0	-1.307846	1.307846
40910	-1.304837	0	-1.304837	1.304837
40920	-1.449282	0	-1.449282	1.449282
40930	-1.939286	0	-1.939286	1.939286
40940	-1.927847	0	-1.927847	1.927847
40950	-1.946399	0	-1.946399	1.946399
40960	-2.689677	0	-2.689677	2.689677
40970	-3.204534	0	-3.204534	3.204534
40980	-0.5348274	0	-0.5348274	0.5348274
40990	-0.4619786	0	-0.4619786	0.4619786
41000	-0.4820076	0	-0.4820076	0.4820076
41010	-0.3070956	0	-0.3070956	0.3070956
41020	-0.5628022	0	-0.5628022	0.5628022
41030	-0.5184344	0	-0.5184344	0.5184344
41040	-0.6561954	0	-0.6561954	0.6561954
41050	-1.010476	0	-1.010476	1.010476
41060	-0.9122296	0	-0.9122296	0.9122296
41070	-0.5166548	0	-0.5166548	0.5166548
41080	-0.5820964	0	-0.5820964	0.5820964
41090	-1.02787	0	-1.02787	1.02787
41100	-4.734929	0	-4.734929	4.734929
41110	-1.58796	0	-1.58796	1.58796
41120	-1.039285	0	-1.039285	1.039285
41130	-0.877744	0	-0.877744	0.877744
41140	-0.9109503	0	-0.9109503	0.9109503
41150	-0.9577922	0	-0.9577922	0.9577922
41160	-0.5831758	0	-0.5831758	0.5831758
41170	-1.363002	0	-1.363002	1.363002
41180	-2.64688	0	-2.64688	2.64688
41190	-1.481126	0	-1.481126	1.481126
41200	-1.511825	0	-1.511825	1.511825
41210	-1.385173	0	-1.385173	1.385173
41220	-0.8309327	0	-0.8309327	0.8309327
41230	-0.6541398	0	-0.6541398	0.6541398
41240	-0.4122965	0	-0.4122965	0.4122965
41250	-0.2496041	0	-0.2496041	0.2496041
41260	-0.5698589	0	-0.5698589	0.5698589
41270	-0.2644494	0	-0.2644494	0.2644494
41280	-0.8291688	0	-0.8291688	0.8291688
41290	-2.816592	0	-2.816592	2.816592
41300	-0.7030544	0	-0.7030544	0.7030544
41310	-0.5110176	0	-0.5110176	0.5110176
41320	-0.316648	0	-0.316648	0.316648
41330	-0.3626405	0	-0.3626405	0.3626405
41340	-0.8675366	0	-0.8675366	0.8675366
41350	-0.3816991	0	-0.3816991	0.3816991
41360	-0.566426	0	-0.566426	0.566426
41370	-1.392533	0	-1.392533	1.392533
41380	-0.7888051	0	-0.7888051	0.7888051
41390	-0.7146267	0	-0.7146267	0.7146267
41400	-0.06554042	0	-0.06554042	0.06554042
41410	-1.460589	0	-1.460589	1.460589
41420	-0.9928698	0	-0.9928698	0.9928698
41430	-0.9357256	0	-0.9357256	0.9357256
41440	-0.0933887	0	-0.0933887	0.0933887
41450	-0.065611	0	-0.065611	0.065611
41460	-0.3508111	0	-0.3508111	0.3508111
41470	-0.7178661	0	-0.7178661	0.7178661
41480	-0.2812783	0	-0.2812783	0.2812783
41490	-1.202572	0	-1.202572	1.202572
41500	-0.4519368	0	-0.4519368	0.4519368
41510	-1.12479	0	-1.12479	1.12479
41520	-1.193797	0	-1.193797	1.193797
41530	-0.5669726	0	-0.5669726	0.5669726
41540	-0.8049585	0	-0.8049585	0.8049585
41550	-0.5438409	0	-0.5438409	0.5438409
41560	-4.240727	0	-4.240727	4.240727
41570	-3.918554	0	-3.918554	3.918554
41580	-2.143973	0	-2.143973	2.143973
41590	-0.9675458	0	-0.9675458	0.9675458
41600	-0.9598769	0	-0.9598769	0.9598769
41610	-1.181876	0	-1.181876	1.181876
41620	-1.407016	0	-1.407016	1.407016
41630	-1.221621	0	-1.221621	1.221621
41640	-1.333962	0	-1.333962	1.333962
41650	-0.598407	0	-0.598407	0.598407
41660	-0.7998526	0	-0.7998526	0.7998526
41670	-0.5120817	0	-0.5120817	0.5120817
41680	-1.082064	0	-1.082064	1.082064
41690	-0.3636588	0	-0.3636588	0.3636588
41700	-0.4894229	0	-0.4894229	0.4894229
41710	-1.440467	0	-1.440467	1.440467
41720	-2.145325	0	-2.145325	2.145325
41730	-0.6083115	0	-0.6083115	0.6083115
41740	-1.322215	0	-1.322215	1.322215
41750	-1.962694	0	-1.962694	1.962694
41760	-2.073547	0	-2.073547	2.073547
41770	-2.64299	0	-2.64299	2.64299
41780	-1.458693	0	-1.458693	1.458693
41790	-1.323999	0	-1.323999	1.323999
41800	-0.3083457	0	-0.3083457	0.3083457
41810	-0.5548233	0	-0.5548233	0.5548233
41820	-0.3494566	0	-0.3494566	0.3494566
41830	-0.2039217	0	-0.2039217	0.2039217
41840	-0.1379109	0	-0.1379109	0.1379109
41850	-0.4831557	0	-0.4831557	0.4831557
41860	-0.2752826	0	-0.2752826	0.2752826
41870	-0.4666163	0	-0.4666163	0.4666163
41880	-1.192614	0	-1.192614	1.192614
41890	-0.310577	0	-0.310577	0.310577
41900	-0.1319754	0	-0.1319754	0.1319754
41910	-0.4513745	0	-0.4513745	0.4513745
41920	-0.9032999	0	-0.9032999	0.9032999
41930	-2.563134	0	-2.563134	2.563134
41940	-0.9782791	0	-0.9782791	0.9782791
41950	-1.977247	0	-1.977247	1.977247
41960	-1.826265	0	-1.826265	1.826265
41970	-0.6520806	0	-0.6520806	0.6520806
41980	-1.176553	0	-1.176553	1.176553
41990	-1.32643	0	-1.32643	1.32643
42000	-2.486112	0	-2.486112	2.486112
42010	-0.7901581	0	-0.7901581	0.7901581
42020	-0.5130685	0	-0.5130685	0.5130685
42030	-0.1605323	0	-0.1605323	0.1605323
42040	-0.1546975	0	-0.1546975	0.1546975
42050	-0.6894711	0	-0.6894711	0.6894711
42060	-0.8883228	0	-0.8883228	0.8883228
42070	-1.471349	0	-1.471349	1.471349
42080	-1.215018	0	-1.215018	1.215018
42090	-1.196807	0	-1.196807	1.196807
42100	-0.3404361	0	-0.3404361	0.3404361
42110	-0.3356757	0	-0.3356757	0.3356757
42120	-1.121647	0	-1.121647	1.121647
42130	-0.3222683	0	-0.3222683	0.3222683
42140	-0.931111	0	-0.931111	0.931111
42150	-0.6936749	0	-0.6936749	0.6936749
42160	-1.594949	0	-1.594949	1.594949
42170	-0.4321992	0	-0.4321992	0.4321992
42180	-0.4022376	0	-0.4022376	0.4022376
42190	-0.3746443	0	-0.3746443	0.3746443
42200	-1.43463	0	-1.43463	1.43463
42210	-0.8044588	0	-0.8044588	0.8044588
42220	-0.9053184	0	-0.9053184	0.9053184
42230	-2.042582	0	-2.042582	2.042582
42240	-5.136221	0	-5.136221	5.136221
42250	-1.127827	0	-1.127827	1.127827
42260	-0.7090935	0	-0.7090935	0.7090935
42270	-0.637722	0	-0.637722	0.637722
42280	-0.2560756	0	-0.2560756	0.2560756
42290	-0.2519914	0	-0.2519914	0.2519914
42300	-1.317383	0	-1.317383	1.317383
42310	-2.188013	0	-2.188013	2.188013
42320	-0.6036965	0	-0.6036965	0.6036965
42330	-0.6057853	0	-0.6057853	0.6057853
42340	-1.047581	0	-1.047581	1.047581
42350	-0.870001	0	-0.870001	0.870001
42360	-0.857743	0	-0.857743	0.857743
42370	-0.9093533	0	-0.9093533	0.9093533
42380	-0.2641034	0	-0.2641034	0.2641034
42390	-0.1446348	0	-0.1446348	0.1446348
42400	-0.02526839	0	-0.02526839	0.02526839
42410	-0.03879652	0	-0.03879652	0.03879652
42420	-0.06543365	0	-0.06543365	0.06543365
42430	-0.07236912	0	-0.07236912	0.07236912
42440	-0.171431	0	-0.171431	0.171431
42450	-0.09960333	0	-0.09960333	0.09960333
42460	-0.06076902	0	-0.06076902	0.06076902
42470	-0.1659323	0	-0.1659323	0.1659323
42480	-0.9662103	0	-0.9662103	0.9662103
42490	-0.03563719	0	-0.03563719	0.03563719
42500	-1.566737	0	-1.566737	1.566737
42510	-0.0951804	0	-0.0951804	0.0951804
42520	-0.1516062	0	-0.1516062	0.1516062
42530	-0.8315235	0	-0.8315235	0.8315235
42540	-1.164755	0	-1.164755	1.164755
42550	-0.3018833	0	-0.3018833	0.3018833
42560	-0.5968032	0	-0.5968032	0.5968032
42570	-0.281001	0	-0.281001	0.281001
42580	-0.9783984	0	-0.9783984	0.9783984
42590	-0.9615264	0	-0.9615264	0.9615264
42600	-0.3357981	0	-0.3357981	0.3357981
42610	-0.3992333	0	-0.3992333	0.3992333
42620	-0.1198881	0	-0.1198881	0.1198881
42630	-0.08361201	0	-0.08361201	0.08361201
42640	-0.1683479	0	-0.1683479	0.1683479
42650	-0.2554188	0	-0.2554188	0.2554188
42660	-0.4903308	0	-0.4903308	0.4903308
42670	-0.1032786	0	-0.1032786	0.1032786
42680	-0.1209866	0	-0.1209866	0.1209866
42690	-0.2300418	0	-0.2300418	0.2300418
42700	-0.06600743	0	-0.06600743	0.06600743
42710	-0.1223163	0	-0.1223163	0.1223163
42720	-0.1206068	0	-0.1206068	0.1206068
42730	-0.1463952	0	-0.1463952	0.1463952
42740	-0.03684036	0	-0.03684036	0.03684036
42750	-0.1138702	0	-0.1138702	0.1138702
42760	-0.3437301	0	-0.3437301	0.3437301
42770	-0.333822	0	-0.333822	0.333822
42780	-0.4699608	0	-0.4699608	0.4699608
42790	-0.2933336	0	-0.2933336	0.2933336
42800	-0.3374423	0	-0.3374423	0.3374423
42810	-0.512472	0	-0.512472	0.512472
42820	-0.51319	0	-0.51319	0.51319
42830	-0.1453371	0	-0.1453371	0.1453371
42840	-0.1385814	0	-0.1385814	0.1385814
42850	-0.1290136	0	-0.1290136	0.1290136
42860	-0.06530587	0	-0.06530587	0.06530587
42870	-0.1441307	0	-0.1441307	0.1441307
42880	-0.4441939	0	-0.4441939	0.4441939
42890	-1.208497	0	-1.208497	1.208497
42900	-1.077423	0	-1.077423	1.077423
42910	-1.129469	0	-1.129469	1.129469
42920	-0.4989693	0	-0.4989693	0.4989693
42930	-0.2755322	0	-0.2755322	0.2755322
42940	-0.99679	0	-0.99679	0.99679
42950	-2.852709	0	-2.852709	2.852709
42960	-1.400932	0	-1.400932	1.400932
42970	-0.5707233	0	-0.5707233	0.5707233
42980	-0.343755	0	-0.343755	0.343755
42990	-0.3054758	0	-0.3054758	0.3054758
43000	-0.4401961	0	-0.4401961	0.4401961
43010	-1.258585	0	-1.258585	1.258585
43020	-1.143102	0	-1.143102	1.143102
43030	-1.680271	0	-1.680271	1.680271
43040	-1.434114	0	-1.434114	1.434114
43050	-1.058747	0	-1.058747	1.058747
43060	-3.408068	0	-3.408068	3.408068
43070	-3.971275	0	-3.971275	3.971275
43080	-1.836917	0	-1.836917	1.836917
43090	-2.093337	0	-2.093337	2.093337
43100	-1.079477	0	-1.079477	1.079477
43110	-2.563381	0	-2.563381	2.563381
43120	-3.277078	0	-3.277078	3.277078
43130	-0.7083931	0	-0.7083931	0.7083931
43140	-0.9363887	0	-0.9363887	0.9363887
43150	-1.656491	0	-1.656491	1.656491
43160	-1.3639	0	-1.3639	1.3639
43170	-2.197749	0	-2.197749	2.197749
43180	-2.150719	0	-2.150719	2.150719
43190	-0.4292909	0	-0.4292909	0.4292909
43200	-0.08890996	0	-0.08890996	0.08890996
43210	-0.05998892	0	-0.05998892	0.05998892
43220	-0.3138414	0	-0.3138414	0.3138414
43230	-0.3803059	0	-0.3803059	0.3803059
43240	-0.2010432	0	-0.2010432	0.2010432
43250	-0.7533902	0	-0.7533902	0.7533902
43260	-0.4468838	0	-0.4468838	0.4468838
43270	-0.900893	0	-0.900893	0.900893
43280	-0.7140922	0	-0.7140922	0.7140922
43290	-0.3172554	0	-0.3172554	0.3172554
43300	-0.3351361	0	-0.3351361	0.3351361
43310	-0.6167009	0	-0.6167009	0.6167009
43320	-0.1163203	0	-0.1163203	0.1163203
43330	-0.09675954	0	-0.09675954	0.09675954
43340	-0.2411997	0	-0.2411997	0.2411997
43350	-0.4701581	0	-0.4701581	0.4701581
43360	-0.3743714	0	-0.3743714	0.3743714
43370	-0.5236242	0	-0.5236242	0.5236242
43380	-1.10711	0	-1.10711	1.10711
43390	-1.549033	0	-1.549033	1.549033
43400	-0.6398114	0	-0.6398114	0.6398114
43410	-1.229463	0	-1.229463	1.229463
43420	-1.069732	0	-1.069732	1.069732
43430	-1.858754	0	-1.858754	1.858754
43440	-0.3706443	0	-0.3706443	0.3706443
43450	-0.7378425	0	-0.7378425	0.7378425
43460	-0.2932467	0	-0.2932467	0.2932467
43470	-1.008678	0	-1.008678	1.008678
43480	-1.111999	0	-1.111999	1.111999
43490	-1.339769	0	-1.339769	1.339769
43500	-0.285062	0	-0.285062	0.285062
43510	-1.245945	0	-1.245945	1.245945
43520	-0.3202949	0	-0.3202949	0.3202949
43530	-0.3127875	0	-0.3127875	0.3127875
43540	-1.066186	0	-1.066186	1.066186
43550	-0.2555684	0	-0.2555684	0.2555684
43560	-0.385588	0	-0.385588	0.385588
43570	-0.0833711	0	-0.0833711	0.0833711
43580	-1.850776	0	-1.850776	1.850776
43590	-0.8145058	0	-0.8145058	0.8145058
43600	-1.251107	0	-1.251107	1.251107
43610	-0.4759782	0	-0.4759782	0.4759782
43620	-2.126224	0	-2.126224	2.126224
43630	-1.831628	0	-1.831628	1.831628
43640	-2.730638	0	-2.730638	2.730638
43650	-5.957933	0	-5.957933	5.957933
43660	-4.597119	0	-4.597119	4.597119
43670	-2.597288	0	-2.597288	2.597288
43680	-0.8220341	0	-0.8220341	0.8220341
43690	-1.005345	0	-1.005345	1.005345
43700	-1.225066	0	-1.225066	1.225066
43710	-1.087936	0	-1.087936	1.087936
43720	-0.08697835	0	-0.08697835	0.08697835
43730	-0.2057147	0	-0.2057147	0.2057147
43740	-0.06390722	0	-0.06390722	0.06390722
43750	-0.4074061	0	-0.4074061	0.4074061
43760	-0.6222288	0	-0.6222288	0.6222288
43770	-0.3863403	0	-0.3863403	0.3863403
43780	-1.77605	0	-1.77605	1.77605
43790	-1.473906	0	-1.473906	1.473906
43800	-0.7064468	0	-0.7064468	0.7064468
43810	-2.298801	0	-2.298801	2.298801
43820	-0.667493	0	-0.667493	0.667493
43830	-0.3788896	0	-0.3788896	0.3788896
43840	-0.2623266	0	-0.2623266	0.2623266
43850	-0.6319222	0	-0.6319222	0.6319222
43860	-2.150827	0	-2.150827	2.150827
43870	-0.4408686	0	-0.4408686	0.4408686
43880	-0.4185046	0	-0.4185046	0.4185046
43890	-0.2811722	0	-0.2811722	0.2811722
43900	-1.29913	0	-1.29913	1.29913
43910	-1.874201	0	-1.874201	1.874201
43920	-2.495369	0	-2.495369	2.495369
43930	-0.7214039	0	-0.7214039	0.7214039
43940	-0.5010045	0	-0.5010045	0.5010045
43950	-0.3178881	0	-0.3178881	0.3178881
43960	-0.4197386	0	-0.4197386	0.4197386
43970	-0.3546866	0	-0.3546866	0.3546866
43980	-0.3552873	0	-0.3552873	0.3552873
43990	-0.07188284	0	-0.07188284	0.07188284
44000	-0.08278885	0	-0.08278885	0.08278885
44010	-0.8855447	0	-0.8855447	0.8855447
44020	-0.2434449	0	-0.2434449	0.2434449
44030	-0.3390347	0	-0.3390347	0.3390347
44040	-0.8974728	0	-0.8974728	0.8974728
44050	-1.25515	0	-1.25515	1.25515
44060	-0.7393272	0	-0.7393272	0.7393272
44070	-1.519619	0	-1.519619	1.519619
44080	-1.187021	0	-1.187021	1.187021
44090	-1.452561	0	-1.452561	1.452561
44100	-1.347887	0	-1.347887	1.347887
44110	-0.5296482	0	-0.5296482	0.5296482
44120	-0.2587375	0	-0.2587375	0.2587375
44130	-0.6110688	0	-0.6110688	0.6110688
44140	-0.5487236	0	-0.5487236	0.5487236
44150	-1.999384	0	-1.999384	1.999384
44160	-0.7013789	0	-0.7013789	0.7013789
44170	-2.292098	0	-2.292098	2.292098
44180	-1.39628	0	-1.39628	1.39628
44190	-0.6059662	0	-0.6059662	0.6059662
44200	-2.219827	0	-2.219827	2.219827
44210	-3.879569	0	-3.879569	3.879569
44220	-1.476342	0	-1.476342	1.476342
44230	-0.2759291	0	-0.2759291	0.2759291
44240	-0.2079325	0	-0.2079325	0.2079325
44250	-0.3137692	0	-0.3137692	0.3137692
44260	-1.3826	0	-1.3826	1.3826
44270	-3.171779	0	-3.171779	3.171779
44280	-0.8336972	0	-0.8336972	0.8336972
44290	-0.495642	0	-0.495642	0.495642
44300	-0.6939817	0	-0.6939817	0.6939817
44310	-0.1666428	0	-0.1666428	0.1666428
44320	-0.3372478	0	-0.3372478	0.3372478
44330	-2.166478	0	-2.166478	2.166478
44340	-1.17929	0	-1.17929	1.17929
44350	-1.543547	0	-1.543547	1.543547
44360	-1.459448	0	-1.459448	1.459448
44370	-1.579093	0	-1.579093	1.579093
44380	-0.8612582	0	-0.8612582	0.8612582
44390	-0.2092986	0	-0.2092986	0.2092986
44400	-0.5581815	0	-0.5581815	0.5581815
44410	-1.358977	0	-1.358977	1.358977
44420	-1.843508	0	-1.843508	1.843508
44430	-1.270946	0	-1.270946	1.270946
44440	-2.490605	0	-2.490605	2.490605
44450	-1.225281	0	-1.225281	1.225281
44460	-2.092954	0	-2.092954	2.092954
44470	-2.906561	0	-2.906561	2.906561
44480	-3.27965	0	-3.27965	3.27965
44490	-1.298896	0	-1.298896	1.298896
44500	-1.253476	0	-1.253476	1.253476
44510	-2.172828	0	-2.172828	2.172828
44520	-1.132544	0	-1.132544	1.132544
44530	-1.652502	0	-1.652502	1.652502
44540	-0.6734678	0	-0.6734678	0.6734678
44550	-0.596046	0	-0.596046	0.596046
44560	-0.5990311	0	-0.5990311	0.5990311
44570	-0.08974464	0	-0.08974464	0.08974464
44580	-0.3712504	0	-0.3712504	0.3712504
44590	-0.2376259	0	-0.2376259	0.2376259
44600	-0.3503043	0	-0.3503043	0.3503043
44610	-0.8848103	0	-0.8848103	0.8848103
44620	-1.119626	0	-1.119626	1.119626
44630	-1.374356	0	-1.374356	1.374356
44640	-1.147327	0	-1.147327	1.147327
44650	-1.393085	0	-1.393085	1.393085
44660	-2.053029	0	-2.053029	2.053029
44670	-1.536278	0	-1.536278	1.536278
44680	-1.207471	0	-1.207471	1.207471
44690	-2.22672	0	-2.22672	2.22672
44700	-0.6380777	0	-0.6380777	0.6380777
44710	-0.2412936	0	-0.2412936	0.2412936
44720	-1.119418	0	-1.119418	1.119418
44730	-1.215406	0	-1.215406	1.215406
44740	-0.6880734	0	-0.6880734	0.6880734
44750	-3.330989	0	-3.330989	3.330989
44760	-0.9118489	0	-0.9118489	0.9118489
44770	-0.4402166	0	-0.4402166	0.4402166
44780	-1.658246	0	-1.658246	1.658246
44790	-1.38303	0	-1.38303	1.38303
44800	-0.6622341	0	-0.6622341	0.6622341
44810	-0.9261743	0	-0.9261743	0.9261743
44820	-0.2838735	0	-0.2838735	0.2838735
44830	-0.2924788	0	-0.2924788	0.2924788
44840	-0.1028125	0	-0.1028125	0.1028125
44850	-0.9309592	0	-0.9309592	0.9309592
44860	-0.06944587	0	-0.06944587	0.06944587
44870	-0.05837458	0	-0.05837458	0.05837458
44880	-0.09281327	0	-0.09281327	0.09281327
44890	-0.3266162	0	-0.3266162	0.3266162
44900	-0.4433586	0	-0.4433586	0.4433586
44910	-0.05750455	0	-0.05750455	0.05750455
44920	-0.07154773	0	-0.07154773	0.07154773
44930	-0.3764561	0	-0.3764561	0.3764561
44940	-0.1421908	0	-0.1421908	0.1421908
44950	-0.1450486	0	-0.1450486	0.1450486
44960	-0.1525835	0	-0.1525835	0.1525835
44970	-0.4278315	0	-0.4278315	0.4278315
44980	-1.783778	0	-1.783778	1.783778
44990	-1.984217	0	-1.984217	1.984217
45000	-1.385884	0	-1.385884	1.385884
45010	-0.6375842	0	-0.6375842	0.6375842
45020	-0.5001931	0	-0.5001931	0.5001931
45030	-0.2099331	0	-0.2099331	0.2099331
45040	-0.14524	0	-0.14524	0.14524
45050	-0.1736899	0	-0.1736899	0.1736899
45060	-0.1393918	0	-0.1393918	0.1393918
45070	-0.3559133	0	-0.3559133	0.3559133
45080	-0.5281552	0	-0.5281552	0.5281552
45090	-0.633423	0	-0.633423	0.633423
45100	-0.5116165	0	-0.5116165	0.5116165
45110	-0.5328315	0	-0.5328315	0.5328315
45120	-0.2730861	0	-0.2730861	0.2730861
45130	-0.1116633	0	-0.1116633	0.1116633
45140	-0.1500276	0	-0.1500276	0.1500276
45150	-0.410795	0	-0.410795	0.410795
45160	-0.3432748	0	-0.3432748	0.3432748
45170	-0.2187277	0	-0.2187277	0.2187277
45180	-0.6727108	0	-0.6727108	0.6727108
45190	-0.1672322	0	-0.1672322	0.1672322
45200	-0.6621672	0	-0.6621672	0.6621672
45210	-0.8133348	0	-0.8133348	0.8133348
45220	-0.4294815	0	-0.4294815	0.4294815
45230	-0.3764098	0	-0.3764098	0.3764098
45240	-0.7599792	0	-0.7599792	0.7599792
45250	-0.6773159	0	-0.6773159	0.6773159
45260	-1.176498	0	-1.176498	1.176498
45270	-1.100346	0	-1.100346	1.100346
45280	-0.2757942	0	-0.2757942	0.2757942
45290	-0.983311	0	-0.983311	0.983311
45300	-0.6374048	0	-0.6374048	0.6374048
45310	-0.6932586	0	-0.6932586	0.6932586
45320	-0.7557731	0	-0.7557731	0.7557731
45330	-2.067393	0	-2.067393	2.067393
45340	-0.5329175	0	-0.5329175	0.5329175
45350	-0.1372179	0	-0.1372179	0.1372179
45360	-0.4769284	0	-0.4769284	0.4769284
45370	-0.9453063	0	-0.9453063	0.9453063
45380	-0.5877391	0	-0.5877391	0.5877391
45390	-0.2508009	0	-0.2508009	0.2508009
45400	-0.7150004	0	-0.7150004	0.7150004
45410	-0.2668025	0	-0.2668025	0.2668025
45420	-0.08919189	0	-0.08919189	0.08919189
45430	-0.1661095	0	-0.1661095	0.1661095
45440	-1.346189	0	-1.346189	1.346189
45450	-2.147995	0	-2.147995	2.147995
45460	-2.654622	0	-2.654622	2.654622
45470	-1.06578	0	-1.06578	1.06578
45480	-1.764826	0	-1.764826	1.764826
45490	-0.6579643	0	-0.6579643	0.6579643
45500	-0.4007547	0	-0.4007547	0.4007547
45510	-0.6711695	0	-0.6711695	0.6711695
45520	-0.5327371	0	-0.5327371	0.5327371
45530	-0.3342925	0	-0.3342925	0.3342925
45540	-0.5455905	0	-0.5455905	0.5455905
45550	-2.354396	0	-2.354396	2.354396
45560	-3.183384	0	-3.183384	3.183384
45570	-1.419889	0	-1.419889	1.419889
45580	-0.6689809	0	-0.6689809	0.6689809
45590	-0.2629195	0	-0.2629195	0.2629195
45600	-0.9753743	0	-0.9753743	0.9753743
45610	-1.032277	0	-1.032277	1.032277
45620	-0.3891016	0	-0.3891016	0.3891016
45630	-0.1179894	0	-0.1179894	0.1179894
45640	-0.09221157	0	-0.09221157	0.09221157
45650	-0.02543602	0	-0.02543602	0.02543602
45660	-0.0494959	0	-0.0494959	0.0494959
45670	-0.05191732	0	-0.05191732	0.05191732
45680	-2.024085	0	-2.024085	2.024085
45690	-0.3295835	0	-0.3295835	0.3295835
45700	-0.1761902	0	-0.1761902	0.1761902
45710	-0.01341578	0	-0.01341578	0.01341578
45720	-0.02325435	0	-0.02325435	0.02325435
45730	-0.0124104	0	-0.0124104	0.0124104
45740	-0.006883374	0	-0.006883374	0.006883374
45750	-0.002747351	0	-0.002747351	0.002747351
45760	-0.006164109	0	-0.006164109	0.006164109
45770	-0.002628593	0	-0.002628593	0.002628593
45780	-0.008476641	0	-0.008476641	0.008476641
45790	-0.01052132	0	-0.01052132	0.01052132
45800	-0.02679447	0	-0.02679447	0.02679447
45810	-0.1494898	0	-0.1494898	0.1494898
45820	-0.1733321	0	-0.1733321	0.1733321
45830	-0.2238506	0	-0.2238506	0.2238506
45840	-0.6922324	0	-0.6922324	0.6922324
45850	-1.337036	0	-1.337036	1.337036
45860	-1.890309	0	-1.890309	1.890309
45870	-0.348329	0	-0.348329	0.348329
45880	-0.6878602	0	-0.6878602	0.6878602
45890	-0.9637622	0	-0.9637622	0.9637622
45900	-3.687105	0	-3.687105	3.687105
45910	-3.875449	0	-3.875449	3.875449
45920	-1.261654	0	-1.261654	1.261654
45930	-3.658995	0	-3.658995	3.658995
45940	-3.129583	0	-3.129583	3.129583
45950	-3.063058	0	-3.063058	3.063058
45960	-4.055311	0	-4.055311	4.055311
45970	-2.548352	0	-2.548352	2.548352
45980	-3.129842	0	-3.129842	3.129842
45990	-1.967435	0	-1.967435	1.967435
46000	-2.285931	0	-2.285931	2.285931
46010	-4.103962	0	-4.103962	4.103962
46020	-1.704836	0	-1.704836	1.704836
46030	-1.354606	0	-1.354606	1.354606
46040	-0.863416	0	-0.863416	0.863416
46050	-0.883793	0	-0.883793	0.883793
46060	-1.671911	0	-1.671911	1.671911
46070	-3.132876	0	-3.132876	3.132876
46080	-4.729201	0	-4.729201	4.729201
46090	-0.831311	0	-0.831311	0.831311
46100	-1.164776	0	-1.164776	1.164776
46110	-3.292459	0	-3.292459	3.292459
46120	-2.993404	0	-2.993404	2.993404
46130	-1.020638	0	-1.020638	1.020638
46140	-1.795478	0	-1.795478	1.795478
46150	-1.171544	0	-1.171544	1.171544
46160	-0.6309314	0	-0.6309314	0.6309314
46170	-0.1914783	0	-0.1914783	0.1914783
46180	-0.2866793	0	-0.2866793	0.2866793
46190	-0.4190389	0	-0.4190389	0.4190389
46200	-0.2325535	0	-0.2325535	0.2325535
46210	-0.8804939	0	-0.8804939	0.8804939
46220	-0.3411895	0	-0.3411895	0.3411895
46230	-0.7908825	0	-0.7908825	0.7908825
46240	-0.4487734	0	-0.4487734	0.4487734
46250	-0.3493296	0	-0.3493296	0.3493296
46260	-0.7625984	0	-0.7625984	0.7625984
46270	-1.391898	0	-1.391898	1.391898
46280	-0.9604788	0	-0.9604788	0.9604788
46290	-0.7805572	0	-0.7805572	0.7805572
46300	-0.7760664	0	-0.7760664	0.7760664
46310	-0.9677552	0	-0.9677552	0.9677552
46320	-0.4399015	0	-0.4399015	0.4399015
46330	-0.4771654	0	-0.4771654	0.4771654
46340	-0.613197	0	-0.613197	0.613197
46350	-0.8209902	0	-0.8209902	0.8209902
46360	-0.6155608	0	-0.6155608	0.6155608
